GeneID,Base mean,log2(FC),StdErr,Wald-Stats,P-value,P-adj,q,logFC
RNU6-431P,2.48099744655746,-0.451723117878299,0.386229186839671,-1.1695727129648898,0.242172963701755,0.480340981192114,0.32,-0.45
CSTB,3307.49202588972,0.0844859730909672,0.0722365770729264,1.16957331748533,0.24217272030481696,0.480340981192114,0.32,0.08
CTD-2227C6.2,3.37412763947716,0.462346631022567,0.395380431760018,1.16937155681795,0.24225396438321695,0.480465851446372,0.32,0.46
MRPL32,2376.13623514422,-0.0905326348519892,0.0774494029118967,-1.16892618210337,0.242433373738158,0.480606880288304,0.32,-0.09
RP11-48B3.5,45.2414184243074,0.237732097728167,0.20334369001208105,1.1691147028660802,0.242357420915106,0.480606880288304,0.32,0.24
KCNV2,3.0698387691796603,-0.457978081756532,0.39178147021955295,-1.16896309950514,0.242418498828272,0.480606880288304,0.32,-0.46
RP11-102L12.2,29.7457092248281,-0.298175017992467,0.25507384361869195,-1.16897528089241,0.24241359079495,0.480606880288304,0.32,-0.3
EMP2,5456.193377057521,0.193175719227541,0.165235131131796,1.16909592956633,0.242364983708825,0.480606880288304,0.32,0.19
AC005224.2,36.6160337288178,-0.227822884515323,0.19488624758697606,-1.1690044184038602,0.242401851210586,0.480606880288304,0.32,-0.23
WDR5B,665.272210477464,-0.0844577359306418,0.0722647756212154,-1.16872619065943,0.242513966263402,0.480717428648933,0.32,-0.08
GRB7,1246.41158391298,0.16210927222436405,0.13870926812027,1.1686982017943102,0.24252524671528305,0.480717428648933,0.32,0.16
RP11-255N24.4,17.5315322667783,0.456978801256969,0.391142180445231,1.16831889809684,0.242678155219472,0.480948906652301,0.32,0.46
ARMCX3,4834.69545925597,0.161780094969693,0.13847252354210002,1.1683191064291298,0.242678071215982,0.480948906652301,0.32,0.16
REXO2,2441.04325547454,0.107529771759989,0.0920430034196423,1.1682557909343605,0.24270360215338505,0.4809541270083421,0.32,0.11
RP11-631N16.2,267.123669521688,0.275538019381724,0.235860852260704,1.168222775169,0.24271691596977,0.4809541270083421,0.32,0.28
AC011330.13,15.37685450052,-0.32274797576554,0.2763303619225769,-1.16797869593486,0.242815358397446,0.481077590050628,0.32,-0.32
GS1-358P8.4,719.946543668346,-0.205963747938915,0.176341473017256,-1.16798246274579,0.24281383894799505,0.481077590050628,0.32,-0.21
NNT,4194.68435801358,-0.130908231767567,0.112102142500509,-1.16775851779079,0.242904185078847,0.481217770231353,0.32,-0.13
RP11-287D1.4,4.6456100446288,-0.461794332728313,0.39552516788850894,-1.1675472769370905,0.24298942765020695,0.481318957369396,0.32,-0.46
TAC1,8.67883799237868,-0.378233993797104,0.323957407802742,-1.16754235182488,0.242991415344378,0.481318957369396,0.32,-0.38
SEMA3D,8631.53372122477,-0.22656221495708104,0.194065403424637,-1.16745288422861,0.24302752498237806,0.4813546738213789,0.32,-0.23
TFAM,6333.28212141485,-0.13276757685348,0.113757067651161,-1.16711497223728,0.243163942238068,0.481589045375692,0.32,-0.13
RP11-177H13.2,7.62824046891755,-0.43397474623708,0.37186796247358,-1.16701299931938,0.243205119933688,0.481634773027474,0.32,-0.43
DESI2,4236.65562375737,-0.0759531395802907,0.0650939394680955,-1.16682351999171,0.24328164661576104,0.481725537298217,0.32,-0.08
FAM189A2,56.5073412683076,0.35907713134421104,0.307742608812734,1.16680992836684,0.24328713663521104,0.481725537298217,0.32,0.36
SLC25A45,103.383549299849,0.21470144927227,0.184030741633338,1.16666078377296,0.24334738583050894,0.481750075706846,0.32,0.21
SYNGR3,126.566925982538,0.217786092116392,0.18667727850610896,1.16664488500814,0.243353808993355,0.481750075706846,0.32,0.22
EXOC3L1,38.302711515057,0.213030645960266,0.182598976208866,1.1666584905524902,0.243348312293148,0.481750075706846,0.32,0.21
ANXA9,2255.16580588474,0.17580736114753398,0.150717309897766,1.16647093334393,0.24342409392546105,0.481853388213465,0.32,0.18
RP3-477O4.14,1.62229140679799,-0.460811794102039,0.39512848466969697,-1.16623278751277,0.24352033955252494,0.48200807024424,0.32,-0.46
RP4-751H13.6,200.85532694721002,-0.16920803324425798,0.145117057876945,-1.16601063803086,0.243610144423903,0.482149981820474,0.32,-0.17
RP11-79H23.2,58.3870712106295,-0.18392893465706,0.15774951221701902,-1.16595564748261,0.24363237817876504,0.482158146379351,0.32,-0.18
AP000662.4,347.715569937903,-0.17022746968303698,0.14605815630682098,-1.16547732757522,0.243825832410712,0.482505136660544,0.32,-0.17
TUBBP5,275.475775668738,0.30112687037936603,0.258442675861419,1.1651592345408,0.243954543361904,0.48272396488957,0.32,0.3
SRPK2,2570.0990488472307,0.0791017387235342,0.067893283222651,1.16508931324069,0.24398284222657,0.482744085392335,0.32,0.08
TMEM53,490.883749689952,0.11359354669435,0.0975189128714834,1.1648360646108702,0.244085357453989,0.4827949175648421,0.32,0.11
SYPL2,6.303335307517071,0.4012896132391571,0.344525476409692,1.16476034637846,0.244116014122243,0.4827949175648421,0.32,0.4
RP11-74C13.3,2.42844291415246,0.460362309058589,0.395172432212107,1.1649656492523002,0.244032897719471,0.4827949175648421,0.32,0.46
RPS18,4.4640745568244204,0.42261388682248,0.36279854382685,1.1648720592003798,0.244070784974402,0.4827949175648421,0.32,0.42
AZIN1,21016.1702715843,0.0890403202961948,0.0764453980897281,1.16475710142399,0.24411732799427105,0.4827949175648421,0.32,0.09
RP11-1074O12.1,11.420183620270699,-0.30845189442261106,0.26479910897638803,-1.1648524634956998,0.244078718257792,0.4827949175648421,0.32,-0.31
C11orf71,317.617336797991,0.121271250282901,0.10412585753067,1.1646602790011298,0.244156533378478,0.482823788510255,0.32,0.12
CTD-2192J16.26,6.09154626510201,-0.419240699352796,0.359977129657999,-1.16463148575883,0.244168193205535,0.482823788510255,0.32,-0.42
RRP36,2460.6759584512697,0.0858255344430278,0.0737001891784666,1.16452257992445,0.244212298173085,0.482875141181981,0.32,0.09
LA16c-313D11.9,1.33450587848629,0.405656461001091,0.3483635693302731,1.1644629252736298,0.244236459639712,0.482887055347663,0.32,0.41
LMOD3,3.76060642186759,0.44418283144010107,0.381533452330791,1.16420415752953,0.244341285790271,0.483058440410733,0.32,0.44
TMEM69,2800.87681245383,0.0859741731683643,0.0738561157358936,1.1640765603732,0.24439298669829604,0.483124780149145,0.32,0.09
TTLL9,25.809343238336602,-0.273811490683741,0.235248914715909,-1.16392243940594,0.24445544499152305,0.483212374041892,0.32,-0.27
ANKRD18B,93.9485046302104,-0.368242007847328,0.316464094090834,-1.16361386559586,0.24458052974830705,0.483406140831708,0.32,-0.37
TRIP10,2757.2509599711707,0.0989612603537721,0.085048145300992,1.16359104603093,0.244589781765371,0.483406140831708,0.32,0.1
SMCO3,10.494307163984699,0.4253473798835179,0.365642712571267,1.16328690620523,0.244713116375804,0.4836140010852941,0.32,0.43
RP11-206L10.17,35.025286338786394,-0.256171806346102,0.220303261690006,-1.16281440583739,0.24490481102970896,0.483860564586038,0.32,-0.26
LOXL2,3531.00609546908,0.21153169676204894,0.181948071251898,1.16259378462547,0.24499435372011,0.483860564586038,0.32,0.21
RP11-78J21.5,15.8610668259306,-0.379942976624994,0.326788123568795,-1.16265846039845,0.244968101630848,0.483860564586038,0.32,-0.38
AC007950.2,2.55439172557677,0.453868270923853,0.390304244494251,1.16285763561697,0.244887268215103,0.483860564586038,0.32,0.45
VPS53,2117.17235973898,0.0628379821542362,0.0540488382639876,1.1626148530209,0.24498580177875,0.483860564586038,0.32,0.06
ATCAY,2.41510609762575,-0.44101309381944,0.3793295773886141,-1.1626119346017498,0.244986986391323,0.483860564586038,0.32,-0.44
ZNF682,795.1030301622169,-0.174278001051622,0.14990648389648198,-1.16257813886135,0.24500070467898305,0.483860564586038,0.32,-0.17
RTN4R,175.55570055226104,-0.238494799933032,0.205106110260852,-1.16278739638578,0.24491577201902695,0.483860564586038,0.32,-0.24
GYG2,995.6538773496808,-0.22084435485910894,0.18996116295291,-1.16257634679703,0.245001432124576,0.483860564586038,0.32,-0.22
AF238380.5,81.8959706432076,-0.17877528648641106,0.153805145854904,-1.16234918859648,0.24509365382805,0.4840067957298571,0.32,-0.18
PTDSS2,445.523197065982,-0.2638628028955,0.22703062230082505,-1.16223441675578,0.245140258169176,0.4840629274705189,0.32,-0.26
DDHD2,3728.69517109849,0.0764851426566136,0.0658123987151276,1.16216919835552,0.24516674357263504,0.484079326241377,0.32,0.08
RP4-667H12.3,11.9783787079608,-0.32123808706115903,0.276443521699182,-1.1620387596231,0.24521972118688695,0.484148027311438,0.32,-0.32
RP11-572M11.4,18.627620166146,-0.35713766887102394,0.307359571104953,-1.16195395375885,0.24525416934654395,0.484155648621045,0.32,-0.36
RP3-366N23.4,2.10739283003185,-0.459320889540569,0.39532049183222895,-1.16189496631382,0.24527813206074,0.484155648621045,0.32,-0.46
PRR5L,731.839751786391,-0.215829501174103,0.185755322318563,-1.16190211122976,0.245275229464513,0.484155648621045,0.32,-0.22
RP11-114F3.2,19.902228633045198,0.309900288116888,0.266787658663182,1.1615990397372,0.245398372328306,0.484357083885358,0.31,0.31
ZNF829,555.99432148186,0.203210090183742,0.17499029282492998,1.1612649302041298,0.245534176699579,0.484589206789933,0.31,0.2
ALS2,4455.411462509721,-0.083126041357906,0.0715976086884066,-1.16101700714155,0.245634983209909,0.484739823064389,0.31,-0.08
ANKRD20A4,52.0938683291338,-0.421527123295376,0.3630763051020829,-1.16098769699901,0.245646902749486,0.484739823064389,0.31,-0.42
RP3-382I10.3,3.30519671494161,0.45022070939543,0.38786500380484096,1.16076651664599,0.24573686312175,0.48488140784643,0.31,0.45
TRMT44,811.7069716811659,-0.101076356011989,0.0870975205077288,-1.1604963657148,0.245846772565106,0.485062331702002,0.31,-0.1
TRMT10C,2058.50595489825,-0.121457956809294,0.104672306387308,-1.16036381542865,0.245900712534029,0.485132807641601,0.31,-0.12
NBPF13P,3.8051887043793102,0.452062141315993,0.389672589959904,1.16010762102233,0.246004991715881,0.485266625383543,0.31,0.45
RP11-128A17.2,21.1095103018496,-0.31792072984598,0.274037406730852,-1.16013625161119,0.245993336627209,0.485266625383543,0.31,-0.32
RECQL4,1896.7284916347894,-0.186006029228656,0.160346882287548,-1.16002273680067,0.24603954910061,0.485298839495728,0.31,-0.19
RP4-816N1.8,14.909804834014402,-0.332100772320136,0.286303141741935,-1.15996202591267,0.24606426731856895,0.485311643083276,0.31,-0.33
ECHDC2,2310.56257705502,0.12762016683699098,0.110030044615621,1.15986653720644,0.246103148721332,0.48531642999957,0.31,0.13
SLC30A1,3093.36296880418,0.191245314038732,0.164879951313819,1.1599064198820102,0.24608690863973606,0.48531642999957,0.31,0.19
MAGEL2,549.0908364761631,-0.13017710846438402,0.112263532288268,-1.15956718812409,0.2462250665692,0.485520893317893,0.31,-0.13
RP11-266K4.15,1.33181754825915,0.4438741811028,0.3828129426474821,1.15950672417977,0.246249697251082,0.485533504073409,0.31,0.44
C15orf41,3567.1233936934204,-0.199470674043774,0.17206834653230302,-1.1592525764541295,0.2463532461295,0.485701705401263,0.31,-0.2
PLCXD1,203.110018325292,0.26693680483306303,0.230285986959882,1.15915348717925,0.246393626913297,0.485745350969455,0.31,0.27
RPL9P18,1.88483914655898,0.456699098920517,0.394013457879344,1.15909517755703,0.246417391372764,0.485756234744296,0.31,0.46
RIMS2,701.1607687664349,-0.15308740461861,0.13210759031182,-1.15880854580172,0.246534233332364,0.485914612236843,0.31,-0.15
UPF3A,3609.3674285316297,-0.0738470918656503,0.0637261741383928,-1.15881885056018,0.246530032049893,0.485914612236843,0.31,-0.07
AC009495.4,1.37108637248955,0.450693661894353,0.388976466408813,1.1586656284256398,0.246592506369568,0.485924831988475,0.31,0.45
VPS41,4709.67620098382,0.1157915362713,0.0999355989965343,1.15866155237951,0.246594168475485,0.485924831988475,0.31,0.12
PCTP,1531.58540171969,0.0984703404731164,0.084982053773384,1.1587192366014198,0.246570647076122,0.485924831988475,0.31,0.1
RNF212,41.061519768953,0.256786988415065,0.221665365168126,1.15844434343769,0.246682752004476,0.4860634170703161,0.31,0.26
NT5C2,2907.20334704814,0.0642943014386453,0.0555091568484284,1.15826478168648,0.246755998848953,0.486171764492543,0.31,0.06
RP11-543F8.1,26.624172722653107,0.268982942040667,0.232238279766226,1.15821966263024,0.24677440621319294,0.486172056221419,0.31,0.27
CTC-277H1.7,13.6405124661357,-0.32525955848841803,0.280879394267836,-1.15800434323873,0.246862263996647,0.486273184965209,0.31,-0.33
AL353997.7,4.4294069824083095,-0.425413333487898,0.367353873474175,-1.1580477686668602,0.246844543151377,0.486273184965209,0.31,-0.43
ACYP1,385.766884267637,0.162312607010587,0.140179987631642,1.15788715459944,0.246910090234925,0.48633141460239,0.31,0.16
THAP3,552.1877219485971,0.0746426779895619,0.0644764179406474,1.15767408261223,0.24699706436720495,0.486466738356476,0.31,0.07
RP11-483F11.7,5.802453749850612,0.4131070533789,0.356857910919855,1.15762335859125,0.247017772633372,0.486471539507113,0.31,0.41
COX10-AS1,246.49419162054798,-0.134128674804841,0.115899362358104,-1.15728570093778,0.247155653589672,0.486707080280941,0.31,-0.13
RP1-9E21.5,5.6576406787864295,-0.39338720215638,0.3399395696738499,-1.15722686398,0.247179684905042,0.486712202103308,0.31,-0.39
EIF3L,14436.1443949481,-0.0890182150279122,0.0769261991947348,-1.15718982556992,0.247194813679976,0.486712202103308,0.31,-0.09
CTB-31N19.3,4.15580757722833,-0.441814683457115,0.381846706701826,-1.15704725404929,0.24725305474922,0.486790878124277,0.31,-0.44
RP11-170N16.3,13.3833584311112,-0.355266103410864,0.30708900423172,-1.15688317886755,0.247320092046459,0.486886859211017,0.31,-0.36
PAQR3,2126.67716154896,-0.0974535510653963,0.0842515788109992,-1.15669703097212,0.24739616314947505,0.487000609198427,0.31,-0.1
AC019129.1,34.3437427680517,0.23381742992429505,0.202175710423832,1.15650603840655,0.24747423109909605,0.4871182728797601,0.31,0.23
GBP1,84.77426494181829,-0.455203837148693,0.3936407354349439,-1.15639413346214,0.247519980104292,0.487172308564228,0.31,-0.46
DCAF8,3019.92345720576,-0.0675626601987826,0.0584359333306824,-1.15618347047617,0.247606119458696,0.4872337991801961,0.31,-0.07
AC009948.7,20.8730370127226,-0.295761442234459,0.25580586147251,-1.15619493834876,0.247601429745884,0.4872337991801961,0.31,-0.3
RP11-373N22.3,11.2297643168711,-0.36594103335247097,0.316491526462922,-1.15624275140062,0.247581877575594,0.4872337991801961,0.31,-0.37
RN7SKP160,1.64853987209636,-0.454873057751559,0.393512084477497,-1.15593161098353,0.247709131459351,0.4873644671718521,0.31,-0.45
CTB-1144G6.6,7.690308808406909,-0.361862133663266,0.313037879100918,-1.15596915843724,0.247693772429474,0.4873644671718521,0.31,-0.36
ZNF347,1410.3595470925302,-0.0934253316265174,0.0808388128700756,-1.1556989558551598,0.24780431541406894,0.487515716138245,0.31,-0.09
RP11-151A6.3,12.828483362882302,0.38075666381904,0.329550341837172,1.1553823968028798,0.24793386728189604,0.487734551181955,0.31,0.38
RP11-36D19.9,12.727839065267599,-0.24601598069716896,0.212954183966232,-1.15525309770941,0.24798679659846,0.487802633439022,0.31,-0.25
MTFR1,1463.2370829723498,-0.0964810452891946,0.0835340545400702,-1.15499057025795,0.248094288023378,0.4879744821103761,0.31,-0.1
TMEM159,1180.7096162717999,0.172070321921697,0.148985055500271,1.15495021526763,0.248110814197035,0.4879744821103761,0.31,0.17
RPS3AP47,142.602142071308,0.172155171792218,0.14907894801824498,1.15479196815333,0.248175626980154,0.488065901763319,0.31,0.17
CTD-2281M20.1,5.48514079611598,0.439170856915711,0.380404354589982,1.15448430496825,0.248301669544873,0.488277714424062,0.31,0.44
C17orf97,72.4238939430912,0.315984189127515,0.27375552987655105,1.15425682641007,0.248394891096052,0.4883956427528329,0.31,0.32
U2AF1L4,120.772299171763,-0.135796410169615,0.117649203087204,-1.15424844883106,0.24839832472616505,0.4883956427528329,0.31,-0.14
CYS1,17.864405383190103,-0.344534519727577,0.298516660270456,-1.15415507936954,0.248436595331574,0.48843482147962,0.31,-0.34
RP11-169L17.4,9.85712872184085,0.399719502399007,0.34634601770025497,1.15410451389958,0.24845732300701506,0.4884395069687511,0.31,0.4
NCRNA00118,18.804429210972106,-0.336607784516433,0.291697228309042,-1.1539629171923798,0.248515372424076,0.4885175567488701,0.31,-0.34
PDPN,2548.03720884134,0.13677765916108198,0.118544228268103,1.15381120750765,0.248577578314521,0.488556220874935,0.31,0.14
ZCWPW1,114.54764383155899,0.128336360016038,0.11122742730717,1.15381936922464,0.248574231468724,0.488556220874935,0.31,0.13
MIR643,1.4183774316105402,0.450294606537492,0.39027746414766296,1.15378070194471,0.24859008789955805,0.488556220874935,0.31,0.45
RP11-60A1.1,2.64927252191676,-0.45160237344662,0.391452607769334,-1.15365784895404,0.2486404713626,0.488619174145738,0.31,-0.45
TIGD3,34.312710882691896,-0.27713247004665004,0.240300616630697,-1.15327406950669,0.24879790984933606,0.488892483221286,0.31,-0.28
FRA10AC1,1237.41261326548,0.113606903025779,0.0985426599416411,1.15287027053115,0.248963636227455,0.489145939949248,0.31,0.11
KB-1440D3.14,1.87962900866987,0.44641903877074895,0.387213017409342,1.15290297252279,0.24895021186904,0.489145939949248,0.31,0.45
USP20,1731.0432515279902,-0.0864246726322596,0.0749695371644791,-1.1527972013839198,0.248993633367674,0.489168780494922,0.31,-0.09
YARS,4429.06756336602,-0.105157922271098,0.0912464066444404,-1.15246096956855,0.24913169947283104,0.489295613348352,0.31,-0.11
WDR63,102.64611121179001,0.20234057674311295,0.175567923001103,1.15249171536786,0.249119072172481,0.489295613348352,0.31,0.2
GPR160,284.504303515009,-0.185770579630664,0.161194379282279,-1.1524631346192802,0.24913081027181305,0.489295613348352,0.31,-0.19
ZNF655,4467.51085761207,0.11532051657423402,0.100055900331649,1.15256088038775,0.249090667732917,0.489295613348352,0.31,0.12
FASN,31698.918249743798,0.146851956721344,0.127467718152668,1.1520717468673798,0.2492915919298589,0.489573530515151,0.31,0.15
PMS2CL,474.232111036901,-0.14797396689818498,0.128456945274806,-1.15193434330566,0.249348054358738,0.489648299679605,0.31,-0.15
S100A13,1096.64447690648,0.186490999093054,0.161927316132625,1.15169573329005,0.249446126190984,0.489804760764096,0.31,0.19
RN7SL262P,2.57364137101125,-0.442021247089086,0.3838433450980801,-1.1515667856013998,0.24949913659394,0.4898727240579779,0.31,-0.44
DYNC2LI1,1019.98839045049,0.10339252192136802,0.0897883329095723,1.15151399486943,0.249520841138311,0.489879182631081,0.31,0.1
KRT8P12,154.488346548408,-0.147422670241594,0.128030049761821,-1.15146928799801,0.24953922309116505,0.489879182631081,0.31,-0.15
